user_id,exposed_date,expose_cnt,watch_cnt,watch_time_sum,watch_rate_avg,like_cnt,click_cnt,comment_cnt,follow_cnt,collect_cnt,forward_cnt,hate_cnt,like_rate,click_rate,comment_rate,follow_rate,collect_rate,forward_rate,hate_rate
1838,20220918,44,44,1064,0.6875822964045085,0,36,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
1838,20220919,18,18,1233,0.9390804080070253,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1838,20220920,3,3,165,0.8624474691086997,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1838,20220921,25,25,767,0.5518297046064496,0,16,0,0,0,0,0,0.0,0.64,0.0,0.0,0.0,0.0,0.0
1838,20220922,15,15,503,0.5619640389064923,0,5,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1839,20220916,15,15,477,0.40746891065938035,0,6,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1839,20220918,27,27,3024,0.6230167188860958,0,20,0,0,0,0,0,0.0,0.7407,0.0,0.0,0.0,0.0,0.0
1839,20220919,16,16,902,0.5813079267729417,0,15,0,0,0,0,0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
1839,20220920,2,2,134,0.4183159971529538,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1841,20220920,56,56,929,0.3800459930367058,0,27,0,0,0,0,0,0.0,0.4821,0.0,0.0,0.0,0.0,0.0
1843,20220917,27,27,543,0.4111678075780971,0,15,0,0,0,0,0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
1843,20220918,4,4,284,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1843,20220919,52,52,1166,0.3539609493755474,0,27,0,0,0,0,0,0.0,0.5192,0.0,0.0,0.0,0.0,0.0
1843,20220920,34,34,612,0.5006743757965028,0,24,0,0,0,0,0,0.0,0.7059,0.0,0.0,0.0,0.0,0.0
1843,20220922,9,9,72,0.5555555555555556,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1844,20220916,12,12,297,0.3545005078099029,0,3,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1844,20220917,2,2,76,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1844,20220918,18,18,1020,0.8457975144240686,0,18,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1844,20220920,13,13,318,0.27080222514201996,0,3,0,0,0,0,0,0.0,0.2308,0.0,0.0,0.0,0.0,0.0
1844,20220921,24,24,2720,0.6574562971716452,0,24,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1844,20220922,9,9,72,0.038942136852404434,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1845,20220917,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,20220918,21,21,198,0.4813920680706398,0,12,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1845,20220919,3,3,39,0.024554570644444152,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1845,20220921,6,6,144,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1846,20220922,21,21,171,0.5076014834866782,11,11,0,0,11,2,0,0.5238,0.5238,0.0,0.0,0.5238,0.0952,0.0
1848,20220915,2,2,44,0.6285714285714286,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1848,20220916,5,3,75,0.12649261283141067,0,3,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1848,20220917,56,49,4248,0.8364693525689068,0,49,0,0,0,0,0,0.0,0.875,0.0,0.0,0.0,0.0,0.0
1848,20220918,4,2,62,1.0,0,2,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1848,20220920,6,6,264,0.13531550039056975,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1849,20220916,20,20,3024,0.7373093853179098,6,20,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0
1849,20220919,25,22,1540,0.5808080517248855,3,12,0,0,0,0,0,0.12,0.48,0.0,0.0,0.0,0.0,0.0
1849,20220920,10,10,514,0.3375822415077752,0,4,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1849,20220921,18,18,909,0.574074074074074,0,9,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1850,20220917,11,11,740,0.5463607822030767,0,5,0,0,0,0,0,0.0,0.4545,0.0,0.0,0.0,0.0,0.0
1850,20220918,9,9,3879,1.0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1850,20220919,17,17,952,1.0,0,17,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1850,20220920,3,3,996,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1850,20220921,24,24,1125,1.0,0,24,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1850,20220922,11,11,2286,0.9456788964069816,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1851,20220917,2,2,14,0.04624552409391805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,20220918,6,6,48,0.15706909076630082,6,6,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1851,20220919,38,38,356,0.14642651622781674,0,10,0,0,0,0,0,0.0,0.2632,0.0,0.0,0.0,0.0,0.0
1851,20220920,48,48,781,0.44806667269799955,0,34,0,0,0,0,0,0.0,0.7083,0.0,0.0,0.0,0.0,0.0
1851,20220922,11,11,294,0.8216377148919772,0,9,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
1852,20220915,3,3,6,0.02250984805852561,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,20220916,26,26,464,0.5551114135074509,0,18,0,0,0,0,0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0
1852,20220917,25,25,54,0.0508873845094602,0,1,0,0,0,0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1852,20220918,5,5,62,0.3351330402014547,0,3,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1852,20220919,14,14,434,0.8818549611313907,0,12,0,0,0,0,0,0.0,0.8571,0.0,0.0,0.0,0.0,0.0
1852,20220920,24,24,1269,0.542440592518396,0,13,0,0,0,0,0,0.0,0.5417,0.0,0.0,0.0,0.0,0.0
1852,20220921,21,21,923,0.4655417146626051,0,12,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1852,20220922,6,6,222,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1854,20220916,133,133,1228,0.2641026076739613,0,58,0,0,0,0,0,0.0,0.4361,0.0,0.0,0.0,0.0,0.0
1854,20220917,195,195,1799,0.2639553736205003,0,79,0,0,0,0,0,0.0,0.4051,0.0,0.0,0.0,0.0,0.0
1854,20220918,214,214,1406,0.24103985865522634,0,68,0,0,0,0,0,0.0,0.3178,0.0,0.0,0.0,0.0,0.0
1854,20220919,173,173,2388,0.32361992580034,0,78,0,0,0,0,0,0.0,0.4509,0.0,0.0,0.0,0.0,0.0
1854,20220920,135,135,959,0.28248547800064017,0,34,0,0,0,0,0,0.0,0.2519,0.0,0.0,0.0,0.0,0.0
1854,20220921,52,52,729,0.4864671765386763,0,37,0,0,0,0,0,0.0,0.7115,0.0,0.0,0.0,0.0,0.0
1854,20220922,83,83,1355,0.27865158698517456,0,33,0,0,0,0,0,0.0,0.3976,0.0,0.0,0.0,0.0,0.0
1855,20220916,6,6,24,0.033227282922007266,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,20220918,4,4,1600,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1855,20220920,36,36,777,0.36616931614601583,0,13,0,0,0,0,0,0.0,0.3611,0.0,0.0,0.0,0.0,0.0
1855,20220921,5,5,245,0.4241212467433547,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1857,20220916,14,12,2091,0.9891072670570552,0,12,0,0,0,0,0,0.0,0.8571,0.0,0.0,0.0,0.0,0.0
1857,20220917,3,3,234,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1857,20220918,12,12,1467,0.7958078845086063,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1857,20220919,29,26,1838,0.6575275580373372,0,26,0,0,0,0,0,0.0,0.8966,0.0,0.0,0.0,0.0,0.0
1857,20220920,26,8,782,0.6272540663356696,0,5,0,0,0,0,0,0.0,0.1923,0.0,0.0,0.0,0.0,0.0
1857,20220922,3,3,258,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1859,20220916,3,3,114,0.1922687715037442,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1859,20220917,8,8,224,0.4736663514779427,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1859,20220918,18,9,27,0.018393623543838136,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,20220920,6,6,1002,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1859,20220921,6,6,87,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1859,20220922,6,6,1062,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1860,20220916,6,6,24,0.01523136442562525,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1860,20220918,7,7,265,0.5154243085953247,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1860,20220919,6,6,126,0.26065585979197176,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1860,20220922,6,6,36,0.03009027081243731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,20220917,63,63,6173,0.7562653895263172,0,51,0,0,0,0,0,0.0,0.8095,0.0,0.0,0.0,0.0,0.0
1861,20220918,93,81,3758,0.7839674733250787,0,71,0,0,0,0,0,0.0,0.7634,0.0,0.0,0.0,0.0,0.0
1862,20220916,21,21,429,0.28033742657281085,0,15,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
1862,20220917,4,4,47,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1864,20220919,4,4,552,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1865,20220915,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,20220916,12,12,549,0.25174386160714285,0,3,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1865,20220918,10,10,34,0.07631608096379663,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,20220919,9,9,54,0.153323282140393,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,20220920,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,20220922,3,3,474,0.4227311643835617,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1866,20220916,49,43,4247,0.7243417347426752,0,40,0,0,9,0,0,0.0,0.8163,0.0,0.0,0.1837,0.0,0.0
1866,20220917,21,21,1566,0.8925463157181458,0,21,0,0,9,0,0,0.0,1.0,0.0,0.0,0.4286,0.0,0.0
1866,20220918,44,44,3003,0.44770568147700707,0,33,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1866,20220919,72,72,2958,0.6560747542199391,0,72,0,0,3,0,0,0.0,1.0,0.0,0.0,0.0417,0.0,0.0
1866,20220920,56,56,1833,0.6621435293734462,0,37,0,0,0,0,0,0.0,0.6607,0.0,0.0,0.0,0.0,0.0
1866,20220921,2,2,88,0.17588743204349216,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1867,20220915,30,30,239,0.41217827449982275,0,21,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
1867,20220916,29,29,430,0.2693140263493251,0,11,0,0,0,0,0,0.0,0.3793,0.0,0.0,0.0,0.0,0.0
1867,20220917,49,49,1435,0.655735346369326,0,18,0,0,0,0,0,0.0,0.3673,0.0,0.0,0.0,0.0,0.0
1867,20220918,13,11,33,0.160559417187269,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,20220919,15,15,48,0.029068548890514422,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,20220920,12,12,106,0.603292485698835,0,7,0,0,0,0,0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0
1867,20220921,9,9,495,0.3704415292773433,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1868,20220917,3,3,177,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1868,20220918,84,84,727,0.5797675611099448,0,47,0,0,0,0,0,0.0,0.5595,0.0,0.0,0.0,0.0,0.0
1868,20220920,9,9,1791,1.0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1868,20220921,6,6,18,0.20905923344947738,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,20220922,26,26,62,0.14884624747201888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,20220916,60,51,4891,0.5505049197659752,0,39,0,0,0,0,0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
1870,20220917,42,42,5036,0.8052102190680535,0,42,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1870,20220918,58,58,9120,0.9895906630218697,0,58,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1870,20220919,27,18,1206,1.0,0,18,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1870,20220920,13,13,1948,1.0,0,13,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1870,20220921,24,12,270,0.16990983942950255,0,9,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
1870,20220922,12,12,900,1.0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1871,20220916,9,9,36,0.09280742459396751,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,20220918,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,20220920,9,9,18,0.04640371229698376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,20220922,3,0,0,0.0,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,20220918,6,6,304,0.6219706288720633,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1872,20220919,7,4,320,0.1776265978067556,0,4,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1872,20220920,9,9,513,0.285,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1873,20220915,1,1,35,0.2205419029615627,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1873,20220916,2,2,18,0.6561679790026247,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1873,20220917,20,20,806,0.9714046822742475,0,20,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1873,20220918,10,10,722,0.7191919191919192,0,10,0,4,0,0,0,0.0,1.0,0.0,0.4,0.0,0.0,0.0
1874,20220920,8,8,36,0.48737499620635355,0,4,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1874,20220922,8,8,180,0.7509322906520468,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1875,20220915,35,35,1053,0.4829425154667204,0,35,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1875,20220916,214,195,4878,0.4907621923581087,0,107,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1875,20220917,326,295,13721,0.4014395347494293,0,162,0,0,0,0,0,0.0,0.4969,0.0,0.0,0.0,0.0,0.0
1875,20220918,60,60,2319,0.35940164855088647,0,36,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1875,20220919,154,154,6642,0.487953745410685,0,128,0,0,0,0,0,0.0,0.8312,0.0,0.0,0.0,0.0,0.0
1875,20220921,6,6,12,0.043525571273122954,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,20220922,15,15,1095,0.8582682088668852,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1876,20220918,3,3,6,0.04488632538097268,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,20220920,6,6,1476,1.0,0,6,0,0,6,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1877,20220915,10,10,164,1.0,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220916,12,12,180,0.998907212398172,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220917,21,21,321,0.9949410259247594,0,21,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220918,51,51,798,1.0,0,51,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220919,68,68,1058,0.9881642738915564,0,68,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220920,38,38,592,1.0,0,38,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220921,3,3,52,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1877,20220922,27,27,405,1.0,0,27,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1878,20220915,6,6,180,0.3132733936906738,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1878,20220916,10,10,134,1.0,4,10,0,0,0,0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
1878,20220917,34,30,755,0.8206017146197623,16,26,0,0,0,0,0,0.4706,0.7647,0.0,0.0,0.0,0.0,0.0
1878,20220918,39,36,897,0.4830802603525559,15,19,0,0,1,0,0,0.3846,0.4872,0.0,0.0,0.0256,0.0,0.0
1878,20220919,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,20220921,18,18,1849,0.775687246525847,6,16,0,0,3,0,0,0.3333,0.8889,0.0,0.0,0.1667,0.0,0.0
1879,20220916,7,4,426,0.8753877986199283,0,4,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1879,20220917,3,3,510,0.9357832505807361,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1879,20220919,1,1,5,0.014445314373376707,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,20220920,12,12,1464,0.6252473062053604,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1879,20220921,31,27,572,0.6953919076201429,0,18,0,0,0,0,0,0.0,0.5806,0.0,0.0,0.0,0.0,0.0
1879,20220922,3,3,30,0.08504630771455057,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1880,20220916,6,6,156,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1880,20220917,16,16,422,0.18913836711591037,0,4,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1880,20220918,10,10,28,0.11759591436139143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,20220919,68,68,1526,0.2887647568359384,0,32,0,0,0,0,0,0.0,0.4706,0.0,0.0,0.0,0.0,0.0
1880,20220920,7,7,360,0.5704840613931523,0,7,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1880,20220921,13,8,313,0.6194767955940682,0,8,0,0,0,0,0,0.0,0.6154,0.0,0.0,0.0,0.0,0.0
1880,20220922,11,11,146,0.18867734714921658,0,2,0,0,0,0,0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0
1881,20220916,133,133,4611,0.48134891897534077,0,110,0,0,0,0,0,0.0,0.8271,0.0,0.0,0.0,0.0,0.0
1881,20220917,142,142,4423,0.5537004001871989,0,125,0,3,0,0,0,0.0,0.8803,0.0,0.0211,0.0,0.0,0.0
1881,20220918,48,45,2557,0.8417275370896953,0,45,0,0,0,0,0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
1881,20220919,11,11,215,0.3083180334109656,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1881,20220920,41,41,6786,0.8135185470960368,0,41,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1881,20220921,21,21,885,0.46683148815262865,0,21,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1881,20220922,22,22,1484,0.6862917296560969,0,20,0,0,0,0,0,0.0,0.9091,0.0,0.0,0.0,0.0,0.0
1882,20220918,151,147,7980,0.6421986215345719,0,116,0,0,0,9,0,0.0,0.7682,0.0,0.0,0.0,0.0596,0.0
1882,20220919,98,92,5128,0.49240508246734493,0,73,0,0,0,0,0,0.0,0.7449,0.0,0.0,0.0,0.0,0.0
1882,20220920,33,27,449,0.27176605669807147,0,10,0,0,0,0,0,0.0,0.303,0.0,0.0,0.0,0.0,0.0
1883,20220918,2,2,94,1.0,2,2,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1883,20220920,15,9,996,0.528111469429678,3,15,0,3,0,0,0,0.2,1.0,0.0,0.2,0.0,0.0,0.0
1883,20220921,3,3,3,0.032948929159802305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,20220916,6,6,6,0.034169343265222446,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,20220919,4,4,72,0.09019572472264814,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1887,20220921,12,12,144,1.0,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1887,20220922,15,15,15,0.003156964263164542,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,20220916,69,66,3306,0.2796662309471001,0,26,0,0,0,0,0,0.0,0.3768,0.0,0.0,0.0,0.0,0.0
1889,20220917,29,29,2308,0.4751486989047164,0,23,0,0,0,0,0,0.0,0.7931,0.0,0.0,0.0,0.0,0.0
1889,20220918,12,12,1452,0.42398747862728564,0,12,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1889,20220919,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,20220920,6,6,258,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1889,20220921,8,5,116,0.40885177699423164,0,2,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1889,20220922,24,24,5067,0.8189463261506358,0,24,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1892,20220915,9,9,30,0.2955407181039703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,20220916,23,23,1580,0.2222429124209671,0,8,0,0,0,0,0,0.0,0.3478,0.0,0.0,0.0,0.0,0.0
1892,20220917,225,223,1111,0.20880269731316572,0,30,0,0,0,0,0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
1892,20220918,4,4,8,0.2553300140431508,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,20220919,8,8,20,0.217326139088729,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,20220920,46,46,88,0.19190934533037762,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,20220922,6,6,12,0.05065471215459818,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,20220916,6,6,18,0.01070816676185037,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,20220917,15,15,2340,1.0,0,15,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1894,20220918,6,6,2040,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1894,20220919,23,17,1053,0.6880418682164049,0,17,0,0,0,0,0,0.0,0.7391,0.0,0.0,0.0,0.0,0.0
1894,20220921,9,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,20220916,9,9,672,1.0,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1897,20220922,6,6,18,0.10080645161290323,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,20220919,53,53,2960,0.7114514591097575,0,46,0,0,0,0,0,0.0,0.8679,0.0,0.0,0.0,0.0,0.0
1899,20220919,11,11,820,0.9002451241607161,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1899,20220922,8,8,520,0.9420289855072463,0,8,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1901,20220915,6,6,1200,1.0,0,6,0,0,0,6,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1901,20220920,6,3,1359,1.0,3,3,3,0,0,0,0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
1901,20220922,11,11,434,0.3075234128464,0,9,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
1902,20220920,4,4,264,0.8170645831936154,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1903,20220916,6,3,960,0.9417304296645085,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1903,20220922,6,6,1536,1.0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1904,20220917,4,4,68,0.07943182880104663,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1904,20220918,12,12,242,0.06195759284341102,0,7,0,0,0,0,0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0
1905,20220917,31,31,478,0.646131411618795,0,21,0,0,0,0,0,0.0,0.6774,0.0,0.0,0.0,0.0,0.0
1905,20220918,8,8,28,0.08353568189698304,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,20220920,22,22,964,0.7365826985955163,0,22,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
